"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","631","Clayton County","4058","Morrow High School","All Students","Math Section Score - New",2136539,65790,1791,181,516,461,493
"2017-18","631","Clayton County","4058","Morrow High School","All Students","Reading Test  Score - New",2136539,65796,1791,181,270,247,262
"2017-18","631","Clayton County","4058","Morrow High School","All Students","WritLang Test  Score - New",2136539,65799,1791,181,266,242,258
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Combined Test Score",2136539,65795,1791,27,1052,950,891
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Essay Analysis Score - New",1449142,28569,510,4,4,3,
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Essay Reading Score - New",1449142,28569,510,4,5,5,
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Essay Total",1449142,28569,510,4,13,13,
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Essay Writing Score - New",1449142,28569,510,4,5,5,
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Evidence Based Reading and Writing - New",1449142,65791,1791,27,536,489,457
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Math Section Score - New",2136539,65790,1791,27,516,461,434
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Reading Test  Score - New",2136539,65796,1791,27,270,247,233
"2017-18","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","WritLang Test  Score - New",2136539,65799,1791,27,266,242,224
"2017-18","631","Clayton County","6593","Clayton County Alternative Center","All Students","Combined Test Score",2136539,65795,1791,1,1052,950,
"2017-18","631","Clayton County","6593","Clayton County Alternative Center","All Students","Evidence Based Reading and Writing - New",1449142,65791,1791,1,536,489,
"2017-18","631","Clayton County","6593","Clayton County Alternative Center","All Students","Math Section Score - New",2136539,65790,1791,1,516,461,
"2017-18","631","Clayton County","6593","Clayton County Alternative Center","All Students","Reading Test  Score - New",2136539,65796,1791,1,270,247,
"2017-18","631","Clayton County","6593","Clayton County Alternative Center","All Students","WritLang Test  Score - New",2136539,65799,1791,1,266,242,
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Combined Test Score",2136539,65795,44,44,1052,990,990
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Essay Analysis Score - New",1449142,28569,37,37,4,3,3
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Essay Reading Score - New",1449142,28569,37,37,5,4,4
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Essay Total",1449142,28569,37,37,13,11,11
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Essay Writing Score - New",1449142,28569,37,37,5,4,4
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,44,44,536,506,506
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Math Section Score - New",2136539,65790,44,44,516,485,485
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","Reading Test  Score - New",2136539,65796,44,44,270,256,256
"2017-18","632","Clinch County","1050","Clinch County High School","All Students","WritLang Test  Score - New",2136539,65799,44,44,266,250,250
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Combined Test Score",2136539,65795,5428,352,1052,1112,1163
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Essay Analysis Score - New",1449142,28569,2759,202,4,4,4
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Essay Reading Score - New",1449142,28569,2759,202,5,5,5
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Essay Total",1449142,28569,2759,202,13,14,15
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Essay Writing Score - New",1449142,28569,2759,202,5,5,5
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,352,536,565,586
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Math Section Score - New",2136539,65790,5428,352,516,547,577
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Reading Test  Score - New",2136539,65796,5428,352,270,283,293
"2017-18","633","Cobb County","0101","Kennesaw Mountain High School","All Students","WritLang Test  Score - New",2136539,65799,5428,352,266,282,293
"2017-18","633","Cobb County","0103","Kell High School","All Students","Combined Test Score",2136539,65795,5428,198,1052,1112,1065
"2017-18","633","Cobb County","0103","Kell High School","All Students","Essay Analysis Score - New",1449142,28569,2759,83,4,4,3
"2017-18","633","Cobb County","0103","Kell High School","All Students","Essay Reading Score - New",1449142,28569,2759,83,5,5,5
"2017-18","633","Cobb County","0103","Kell High School","All Students","Essay Total",1449142,28569,2759,83,13,14,13
"2017-18","633","Cobb County","0103","Kell High School","All Students","Essay Writing Score - New",1449142,28569,2759,83,5,5,5
"2017-18","633","Cobb County","0103","Kell High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,198,536,565,542
"2017-18","633","Cobb County","0103","Kell High School","All Students","Math Section Score - New",2136539,65790,5428,198,516,547,523
"2017-18","633","Cobb County","0103","Kell High School","All Students","Reading Test  Score - New",2136539,65796,5428,198,270,283,274
"2017-18","633","Cobb County","0103","Kell High School","All Students","WritLang Test  Score - New",2136539,65799,5428,198,266,282,268
"2017-18","633","Cobb County","0175","Walton High School","All Students","Combined Test Score",2136539,65795,5428,521,1052,1112,1268
"2017-18","633","Cobb County","0175","Walton High School","All Students","Essay Analysis Score - New",1449142,28569,2759,315,4,4,4
"2017-18","633","Cobb County","0175","Walton High School","All Students","Essay Reading Score - New",1449142,28569,2759,315,5,5,6
"2017-18","633","Cobb County","0175","Walton High School","All Students","Essay Total",1449142,28569,2759,315,13,14,16
"2017-18","633","Cobb County","0175","Walton High School","All Students","Essay Writing Score - New",1449142,28569,2759,315,5,5,6
"2017-18","633","Cobb County","0175","Walton High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,521,536,565,631
"2017-18","633","Cobb County","0175","Walton High School","All Students","Math Section Score - New",2136539,65790,5428,521,516,547,637
"2017-18","633","Cobb County","0175","Walton High School","All Students","Reading Test  Score - New",2136539,65796,5428,521,270,283,314
"2017-18","633","Cobb County","0175","Walton High School","All Students","WritLang Test  Score - New",2136539,65799,5428,521,266,282,317
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Combined Test Score",2136539,65795,5428,2,1052,1112,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Essay Analysis Score - New",1449142,28569,2759,1,4,4,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Essay Reading Score - New",1449142,28569,2759,1,5,5,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Essay Total",1449142,28569,2759,1,13,14,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Essay Writing Score - New",1449142,28569,2759,1,5,5,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,2,536,565,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Math Section Score - New",2136539,65790,5428,2,516,547,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","Reading Test  Score - New",2136539,65796,5428,2,270,283,
"2017-18","633","Cobb County","0186","Oakwood Digital Academy","All Students","WritLang Test  Score - New",2136539,65799,5428,2,266,282,
"2017-18","633","Cobb County","0188","Pope High School","All Students","Combined Test Score",2136539,65795,5428,340,1052,1112,1226
"2017-18","633","Cobb County","0188","Pope High School","All Students","Essay Analysis Score - New",1449142,28569,2759,179,4,4,4
"2017-18","633","Cobb County","0188","Pope High School","All Students","Essay Reading Score - New",1449142,28569,2759,179,5,5,5
"2017-18","633","Cobb County","0188","Pope High School","All Students","Essay Total",1449142,28569,2759,179,13,14,15
"2017-18","633","Cobb County","0188","Pope High School","All Students","Essay Writing Score - New",1449142,28569,2759,179,5,5,5
"2017-18","633","Cobb County","0188","Pope High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,340,536,565,618
"2017-18","633","Cobb County","0188","Pope High School","All Students","Math Section Score - New",2136539,65790,5428,340,516,547,608
"2017-18","633","Cobb County","0188","Pope High School","All Students","Reading Test  Score - New",2136539,65796,5428,340,270,283,309
"2017-18","633","Cobb County","0188","Pope High School","All Students","WritLang Test  Score - New",2136539,65799,5428,340,266,282,309
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Combined Test Score",2136539,65795,5428,358,1052,1112,1131
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Essay Analysis Score - New",1449142,28569,2759,164,4,4,4
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Essay Reading Score - New",1449142,28569,2759,164,5,5,5
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Essay Total",1449142,28569,2759,164,13,14,14
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Essay Writing Score - New",1449142,28569,2759,164,5,5,5
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,358,536,565,577
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Math Section Score - New",2136539,65790,5428,358,516,547,554
"2017-18","633","Cobb County","0192","Harrison High School","All Students","Reading Test  Score - New",2136539,65796,5428,358,270,283,291
"2017-18","633","Cobb County","0192","Harrison High School","All Students","WritLang Test  Score - New",2136539,65799,5428,358,266,282,287
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Combined Test Score",2136539,65795,5428,329,1052,1112,1101
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Essay Analysis Score - New",1449142,28569,2759,126,4,4,4
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Essay Reading Score - New",1449142,28569,2759,126,5,5,5
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Essay Total",1449142,28569,2759,126,13,14,14
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Essay Writing Score - New",1449142,28569,2759,126,5,5,5
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Evidence Based Reading and Writing - New",1449142,65791,5428,329,536,565,564
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Math Section Score - New",2136539,65790,5428,329,516,547,537
"2017-18","633","Cobb County","0209","Allatoona High School","All Students","Reading Test  Score - New",2136539,65796,5428,329,270,283,285
