"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2017-18","675","Henry County","0105","Dutchtown High","All Students","Science",1914817,45077,1656,176,20.7,21,19.6,18.9
"2017-18","675","Henry County","0105","Dutchtown High","All Students","Writing Subscore",903603,14029,464,41,6.5,6.9,6.4,6.5
"2017-18","675","Henry County","0214","Locust Grove High","All Students","Composite",1914817,45081,1658,151,20.8,21,19.4,19.4
"2017-18","675","Henry County","0214","Locust Grove High","All Students","English",1914817,45077,1656,151,20.2,20.4,18.6,18.4
"2017-18","675","Henry County","0214","Locust Grove High","All Students","Mathematics",1914817,45080,1657,151,20.5,20.4,19,18.6
"2017-18","675","Henry County","0214","Locust Grove High","All Students","Reading",1914817,45076,1656,151,21.3,21.7,20.1,20.3
"2017-18","675","Henry County","0214","Locust Grove High","All Students","Science",1914817,45077,1656,151,20.7,21,19.6,19.7
"2017-18","675","Henry County","0214","Locust Grove High","All Students","Writing Subscore",903603,14029,464,25,6.5,6.9,6.4,6.5
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","Composite",1914817,45081,1658,157,20.8,21,19.4,18.1
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","English",1914817,45077,1656,157,20.2,20.4,18.6,17
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","Mathematics",1914817,45080,1657,157,20.5,20.4,19,17.7
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","Reading",1914817,45076,1656,157,21.3,21.7,20.1,19
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","Science",1914817,45077,1656,157,20.7,21,19.6,18
"2017-18","675","Henry County","0295","Stockbridge High School","All Students","Writing Subscore",903603,14029,464,43,6.5,6.9,6.4,6.3
"2017-18","675","Henry County","0307","Ola High School","All Students","Composite",1914817,45081,1658,246,20.8,21,19.4,21.3
"2017-18","675","Henry County","0307","Ola High School","All Students","English",1914817,45077,1656,246,20.2,20.4,18.6,20.7
"2017-18","675","Henry County","0307","Ola High School","All Students","Mathematics",1914817,45080,1657,246,20.5,20.4,19,20.9
"2017-18","675","Henry County","0307","Ola High School","All Students","Reading",1914817,45076,1656,246,21.3,21.7,20.1,22.1
"2017-18","675","Henry County","0307","Ola High School","All Students","Science",1914817,45077,1656,246,20.7,21,19.6,21.2
"2017-18","675","Henry County","0307","Ola High School","All Students","Writing Subscore",903603,14029,464,76,6.5,6.9,6.4,6.6
"2017-18","675","Henry County","0315","Hampton High School","All Students","Composite",1914817,45081,1658,114,20.8,21,19.4,17.6
"2017-18","675","Henry County","0315","Hampton High School","All Students","English",1914817,45077,1656,114,20.2,20.4,18.6,16.5
"2017-18","675","Henry County","0315","Hampton High School","All Students","Mathematics",1914817,45080,1657,114,20.5,20.4,19,17.3
"2017-18","675","Henry County","0315","Hampton High School","All Students","Reading",1914817,45076,1656,114,21.3,21.7,20.1,18.3
"2017-18","675","Henry County","0315","Hampton High School","All Students","Science",1914817,45077,1656,114,20.7,21,19.6,17.9
"2017-18","675","Henry County","0315","Hampton High School","All Students","Writing Subscore",903603,14029,464,33,6.5,6.9,6.4,6.1
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","Composite",1914817,45081,1658,213,20.8,21,19.4,19
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","English",1914817,45077,1656,213,20.2,20.4,18.6,18.1
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","Mathematics",1914817,45080,1657,213,20.5,20.4,19,18.6
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","Reading",1914817,45076,1656,213,21.3,21.7,20.1,19.4
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","Science",1914817,45077,1656,213,20.7,21,19.6,19.2
"2017-18","675","Henry County","0391","Eagle's Landing High School","All Students","Writing Subscore",903603,14029,464,63,6.5,6.9,6.4,6.5
"2017-18","675","Henry County","0408","Woodland High School","All Students","Composite",1914817,45081,1658,193,20.8,21,19.4,19.1
"2017-18","675","Henry County","0408","Woodland High School","All Students","English",1914817,45077,1656,193,20.2,20.4,18.6,18.2
"2017-18","675","Henry County","0408","Woodland High School","All Students","Mathematics",1914817,45080,1657,193,20.5,20.4,19,18.6
"2017-18","675","Henry County","0408","Woodland High School","All Students","Reading",1914817,45076,1656,193,21.3,21.7,20.1,19.9
"2017-18","675","Henry County","0408","Woodland High School","All Students","Science",1914817,45077,1656,193,20.7,21,19.6,18.9
"2017-18","675","Henry County","0408","Woodland High School","All Students","Writing Subscore",903603,14029,464,60,6.5,6.9,6.4,6.3
"2017-18","675","Henry County","3050","Henry County High School","All Students","Composite",1914817,45081,1658,101,20.8,21,19.4,16.9
"2017-18","675","Henry County","3050","Henry County High School","All Students","English",1914817,45077,1656,100,20.2,20.4,18.6,15.8
"2017-18","675","Henry County","3050","Henry County High School","All Students","Mathematics",1914817,45080,1657,100,20.5,20.4,19,16.3
"2017-18","675","Henry County","3050","Henry County High School","All Students","Reading",1914817,45076,1656,100,21.3,21.7,20.1,17.9
"2017-18","675","Henry County","3050","Henry County High School","All Students","Science",1914817,45077,1656,100,20.7,21,19.6,17.2
"2017-18","675","Henry County","3050","Henry County High School","All Students","Writing Subscore",903603,14029,464,25,6.5,6.9,6.4,5.6
"2017-18","676","Houston County","0111","Veterans High School","All Students","Composite",1914817,45081,693,116,20.8,21,20.6,23.1
"2017-18","676","Houston County","0111","Veterans High School","All Students","English",1914817,45077,693,116,20.2,20.4,19.6,22.4
"2017-18","676","Houston County","0111","Veterans High School","All Students","Mathematics",1914817,45080,694,116,20.5,20.4,20.1,22.3
"2017-18","676","Houston County","0111","Veterans High School","All Students","Reading",1914817,45076,693,116,21.3,21.7,21.4,24
"2017-18","676","Houston County","0111","Veterans High School","All Students","Science",1914817,45077,693,116,20.7,21,21,23.1
"2017-18","676","Houston County","0111","Veterans High School","All Students","Writing Subscore",903603,14029,159,30,6.5,6.9,6.7,7.1
"2017-18","676","Houston County","0192","Houston County High School","All Students","Composite",1914817,45081,693,199,20.8,21,20.6,21.7
"2017-18","676","Houston County","0192","Houston County High School","All Students","English",1914817,45077,693,199,20.2,20.4,19.6,20.8
"2017-18","676","Houston County","0192","Houston County High School","All Students","Mathematics",1914817,45080,694,199,20.5,20.4,20.1,21.4
"2017-18","676","Houston County","0192","Houston County High School","All Students","Reading",1914817,45076,693,199,21.3,21.7,21.4,22.3
"2017-18","676","Houston County","0192","Houston County High School","All Students","Science",1914817,45077,693,199,20.7,21,21,21.7
"2017-18","676","Houston County","0192","Houston County High School","All Students","Writing Subscore",903603,14029,159,46,6.5,6.9,6.7,6.6
"2017-18","676","Houston County","1054","Perry High School","All Students","Composite",1914817,45081,693,125,20.8,21,20.6,19.2
"2017-18","676","Houston County","1054","Perry High School","All Students","English",1914817,45077,693,125,20.2,20.4,19.6,17.6
"2017-18","676","Houston County","1054","Perry High School","All Students","Mathematics",1914817,45080,694,125,20.5,20.4,20.1,19.1
"2017-18","676","Houston County","1054","Perry High School","All Students","Reading",1914817,45076,693,125,21.3,21.7,21.4,20
"2017-18","676","Houston County","1054","Perry High School","All Students","Science",1914817,45077,693,125,20.7,21,21,19.8
"2017-18","676","Houston County","1054","Perry High School","All Students","Writing Subscore",903603,14029,159,42,6.5,6.9,6.7,6.5
"2017-18","676","Houston County","2052","Northside High School","All Students","Composite",1914817,45081,693,146,20.8,21,20.6,19.7
"2017-18","676","Houston County","2052","Northside High School","All Students","English",1914817,45077,693,146,20.2,20.4,19.6,18.4
"2017-18","676","Houston County","2052","Northside High School","All Students","Mathematics",1914817,45080,694,146,20.5,20.4,20.1,19.2
"2017-18","676","Houston County","2052","Northside High School","All Students","Reading",1914817,45076,693,146,21.3,21.7,21.4,20.5
"2017-18","676","Houston County","2052","Northside High School","All Students","Science",1914817,45077,693,146,20.7,21,21,20.3
"2017-18","676","Houston County","2052","Northside High School","All Students","Writing Subscore",903603,14029,159,10,6.5,6.9,6.7,6.1
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","Composite",1914817,45081,693,107,20.8,21,20.6,19.1
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","English",1914817,45077,693,107,20.2,20.4,19.6,18
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","Mathematics",1914817,45080,694,108,20.5,20.4,20.1,18
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","Reading",1914817,45076,693,107,21.3,21.7,21.4,19.8
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","Science",1914817,45077,693,107,20.7,21,21,19.7
"2017-18","676","Houston County","4056","Warner Robins High School","All Students","Writing Subscore",903603,14029,159,31,6.5,6.9,6.7,6.7
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","Composite",1914817,45081,39,39,20.8,21,19.9,19.9
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","English",1914817,45077,39,39,20.2,20.4,19.4,19.4
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","Mathematics",1914817,45080,39,39,20.5,20.4,19.3,19.3
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","Reading",1914817,45076,39,39,21.3,21.7,20.8,20.8
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","Science",1914817,45077,39,39,20.7,21,19.8,19.8
"2017-18","677","Irwin County","2050","Irwin County High School","All Students","Writing Subscore",903603,14029,10,10,6.5,6.9,6.9,6.9
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Composite",1914817,45081,132,41,20.8,21,21.2,20.2
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","English",1914817,45077,132,41,20.2,20.4,20.2,19
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Mathematics",1914817,45080,132,41,20.5,20.4,20.7,20.2
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Reading",1914817,45076,132,41,21.3,21.7,21.7,20.1
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Science",1914817,45077,132,41,20.7,21,21.6,20.9
"2017-18","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Writing Subscore",903603,14029,24,9,6.5,6.9,7,
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","Composite",1914817,45081,132,91,20.8,21,21.2,21.7
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","English",1914817,45077,132,91,20.2,20.4,20.2,20.8
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","Mathematics",1914817,45080,132,91,20.5,20.4,20.7,20.9
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","Reading",1914817,45076,132,91,21.3,21.7,21.7,22.5
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","Science",1914817,45077,132,91,20.7,21,21.6,22
"2017-18","678","Jackson County","0191","Jackson County High School","All Students","Writing Subscore",903603,14029,24,15,6.5,6.9,7,7
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","Composite",1914817,45081,87,87,20.8,21,18.8,18.8
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","English",1914817,45077,87,87,20.2,20.4,17.6,17.6
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","Mathematics",1914817,45080,87,87,20.5,20.4,18.6,18.6
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","Reading",1914817,45076,87,87,21.3,21.7,19.1,19.1
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","Science",1914817,45077,87,87,20.7,21,19.5,19.5
"2017-18","679","Jasper County","0108","Jasper County High School","All Students","Writing Subscore",903603,14029,9,9,6.5,6.9,,
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Composite",1914817,45081,18,18,20.8,21,17.7,17.7
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","English",1914817,45077,18,18,20.2,20.4,16.8,16.8
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Mathematics",1914817,45080,18,18,20.5,20.4,16.8,16.8
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Reading",1914817,45076,18,18,21.3,21.7,18.8,18.8
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Science",1914817,45077,18,18,20.7,21,17,17
"2017-18","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Writing Subscore",903603,14029,3,3,6.5,6.9,,
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","Composite",1914817,45081,28,28,20.8,21,16.6,16.6
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","English",1914817,45077,28,28,20.2,20.4,15.7,15.7
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","Mathematics",1914817,45080,28,28,20.5,20.4,16.4,16.4
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","Reading",1914817,45076,28,28,21.3,21.7,17.3,17.3
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","Science",1914817,45077,28,28,20.7,21,16.3,16.3
"2017-18","681","Jefferson County","0196","Jefferson County High School","All Students","Writing Subscore",903603,14029,6,6,6.5,6.9,,
"2017-18","682","Jenkins County","0201","Jenkins County High School","All Students","Composite",1914817,45081,27,27,20.8,21,17.6,17.6
"2017-18","682","Jenkins County","0201","Jenkins County High School","All Students","English",1914817,45077,27,27,20.2,20.4,16.7,16.7
